评论得分,评论内容
5,给老爸买的，他一直在用小米手机，想换个大屏的，小米质量还是值得信任的，系统流畅，售后方便家楼下底商就有一个售后呵呵，总的来说东西很好，很满意！京东的物流不是盖的，目前电商领域里应该算是大佬级的，给快递小哥点个赞！！！
5,好手机，屏幕大，不发热，价格实惠
5,还不错。。。。。
5,大屏手机就是小米Max，你值得拥有 海内存知己，大内存天下
5,不错电池打，就是有时候会卡屏
5,挺好的，手机很好看，不错
5,闪电?发货 物流小哥很给力 手机很流畅 充满电可以使用一天 性价比比较高 不足之处是屏幕和小米4相比无论是播放视频还是拍照 颜色都没有小米4看着好看
5,大气.支持国货.
5,一直用小米，京东产品值得信赖，用着没问题正品
5,手机屏幕非常大啊，系统可以。
5,蛮好用的(?▽?)
5,用过了才来评价，称的上国民手机，图像清晰，也不卡，打电话看视频都好，
5,很满意
1,总体来说还可以，做工上比note3好上一些，三段式设计的缝隙改善了送的壳膜没有也不说一声，差评
1,使用第二天，卡死机N多次。需要强制启动。有点差强人意！勉强使用几天，不知道是不是旧零件组装的。
1,屏幕偏黄红，做工稀烂，后置指纹周围有缝隙 太垃圾了，不建议买
1,给朋友买的，感觉还行，但是比起来感觉做工太差劲，指纹识别可以看到缝隙，卡槽太次，不好装！
1,有点担心不是正品，充电器不是原装的
1,上网速度也就那样了，凑合着用吧
1,手机可以轻微发热没有耳机钢化膜垃圾玩意
1,手机是10月11号买的，用了40天，现在就开不了机了，我只能说这手机真垃圾，有想买的谨慎下手，
1,这次购物非常不满意，售后跟不上，不如在实体店买，价格也差不多，手机有点卡，现在电池又有问题，充不了电，总之以后还是会在实体店去买，这样维修好点，这样挺不方便的，坏了还要自己出钱
1,京东真是越来越牛了，以前不这样的，送的贴膜根本不合适，还不如不送呢，边不到头，也不到位
1,小米小米小米小米太伤心了
1,可以的，话一星都不想给，边缘贴合太差了，按着都有壳子响动，*的也不至于这样吧？第一次在京东买手机，果然没让我失望，太相信品牌效益了
1,天天自动关机用个屁？
1,说好的赠品也不给，京东客服不管小米也不管。客服都说了不点击领取也给的。最后各种理由。
1,太卡
1,触屏比较差，点了好久才反应过来，功能不好用，下载的东西都打不开。
1,手机像素不清楚，打电话声音很小，不值
1,没耳机
1,啥子小米手机，太不理想的一次网购
1,用了没多久就卡了？解锁屏幕还反应吗？这是个例还是常态？小米或者京东谁负责尼。买了很多小米也在京东买了很多东西。但是这次真的觉得太失望了。
5,手机质量外观非常好看！用起来速度很快！
5,挺好的哈ヾ(????)?太好惹有便宜有实体化，买对了哈哈哈哈哈
5,还可以买了3个
4,发货速度很快，第二天就到了，满意
5,很好的一部手机，妈妈很喜欢
5,一直用小米，很好
5,还不错呦
5,手感好，骁龙808系统给力 价格给力，京东物流真快
5,用了几天感觉还不错，看着挺舒服的，但是不能插内存卡，不知道自带内存够不够用
5,挺好
5,一分钱一分货
5,用着真的还不错。速度也很快。是有些发热。不过这价格不错了！很好。满意！配送的包装确实要加强了。这样看着确实不安全。
5,不错，妈妈很喜欢
5,质量不错，清晰度高，送给老人的，很合适
5,不错，不错，还可以吧。
5,手机非常好用，最主要是价格真心便宜。
5,速度还是京东快，昨天晚上19点下单，今天10点收货，东西很好～
5,8888888888
5,支持，速度快，无瑕疵！
5,很好啊，快递也蛮快的双11期间，隔天就到了
5,很好
5,没有收到耳机线和手机保护壳，对商品到是十分满意
5,好
5,机器没什么问题。
5,一直相信京东，昨儿买的，中午到了，还会继续关注
5,一分钱一分货
5,非常好用，一点也不过时我觉得。不玩游戏自己，流畅自如，设计简单大方。性价比高
5,4.85E+11
5,非常便宜实惠的一代旗舰，性价比超高，发货速度快。
5,。。。。。。
1,手机还可以吧，就是什么也没送，给个差评?
1,聊微信电板都烫手～这我只想问问这手机能用吗？表示差评
1,垃圾的不得了 和小米官网用起来完全不一样 手机屏幕修了三次 这是我买的最烂的一部小米了
1,很卡很卡很卡！！！！！，用UC看新闻都卡半天不动。不是网络问题，2G的运存根本跑不动小米的系统！
1,这是我用过最垃圾的手机，一分都想给
1,手机发热很严重………
1,4C真的不咋地，后悔中，感觉比4差远了
1,*小米4双11打折*。京东好坑。再也不来了。
1,物流慢就原谅了，机子是二手的，查过了。京东这样做生意，失望。。
1,还好吧，感觉像盗版
1,一买就降价送东西
1,表示不会买第二次了。
1,我知道京东就算给差评也无所谓的，妈的官网599你卖699，操，双11也不降价
1,差，从买到现在已报废！！！
1,一般般一般般
1,手机电源健坏的，懒得换。
1,习惯一星好评？
1,确实可以拿来暖手。随便上个网就热了
1,用了几天手机平面动不了，不能用?坏了
1,不行
5,还可以后盖金属一般
5,比想象中的要好，性价比很高
5,还不错跟图片一样非常满意
5,好评。小米的东西就那样。
5,还可以。。。真心不如概念机。
5,卖给妈妈的，应该能满足她的要求了。今天视频教妈妈设置，看起来反应很快。但是妈妈说这玫瑰金粉色偏紫，不没有苹果的颜色正，可能没有oppo 颜值高。无法上图仅供参考。
5,中！不赖！
5,指纹解锁很方便，很流畅。
5,可以啊。。。。。。。。。。。。。
5,非常快，非常好，快递很快，小米手机一直用，非常好。
5,一款非常不错的手机，性价比高，！
5,手机不错的，发货快值得够买！
5,好用，一直用小米的，买新的卖旧的，一年一部用新的
5,包装完整，结实。 新品无损。屏幕漂亮大气。操作方便，速度够快。128存储够用。 文章字体大小可调，但手机本身的字体太小，望改进。 满意！从此只关注国产手机。
5,小米5splus手感不错，老米粉了，看着小米的成长，小米note2又要出新机了，有点买早了，不过还是很喜欢小米这狂手机，本地化的系统还是很喜欢的，骁龙821的超高配置！5.7寸的屏幕看电影就是爽。
5,太漂亮了，很喜欢
5,硬件配置没得说，毕竟小米招牌就是性价比，外观略丑，使用体验比红米好很多
5,不错
5,手感好，用着也不错。
5,非常不错 值得购买 物美价廉
5,使用流畅，大小合适，骁龙821基本已经通吃所有游戏了。
5,挺好的
5,很好，一直在京东买东西，以后会一直光顾
5,手机速度那是没的说，一如既往的快。快递也是杠杠的
5,好评好评好评
5,订单买银色，发货发土豪金，不知京东搞什么鬼，不过机器比图片好看，等用几天再追加评价。
5,整体表现中规中矩，没有明显的短板，如果做成纳米注塑机身，前置指纹识别那就比较完美了，没有多余的手机用来拍照，发个盒子的图片。
5,帮同事买的，质量不错，挺划算的，值这个价，还计划帮妈妈也买一台。在京东买的东西质量都特别好，很相信京东，晚上下单，第二天早上就收到了，快递的服务也特好
5,1.11E+28
5,！！！！！
1,差评不解释，虚拟键失灵太严重了
1,性能还好，但拍照效果令我很失望，尤其夜晚，还双摄像头，就是一噱头，失望失望失望失望失望。左为单摄，右为双摄，红色的月亮？色调严重偏差！！！还有感人的颗粒！！！
1,物流是不错的，态度也很好。 主要是手机问题！ 1.所谓的双摄像头，比之前用的小米4c拍出来的效果还要差。 2.手机外放（喇叭），原本机身设置是双外放，我无意中发现，只有右边的有声音，左边没声音，这是机身摆设？还是真的有喇叭？
1,质量太差了，不买了！
1,电池用1天，还有屏幕5.7寸过大，非标准5.5寸屏，从10月1日到今天，不到15天才13天就是昨天晚上出现屏幕裂痕，于是申请了15天内换货，不给换。屏幕5.7寸过大，可能跟小米手机制作水平有关，没有选用硬度高的屏幕，我之前使用的荣耀即使摔了很多次，都没出现屏幕裂痕。我的同事好多使用了小米手机都出现很多问题，经过这次不给换货事件后，以后不会再使用小米手机，先用着到时另外选购荣耀8手机。不再相信小米，对它很失望。。。。
1,外观不怎么的 有点差
1,我根本就没收到货就让我晒单我不知道为什么？现在手机在哪了？谁签的单？？
1,手机做工一般般，主要是配色太丑，只能买到这个颜色的，通话有时候优点杂音，送货至送到快递柜 6G内存流畅，广告有点多，自带的系统软件大多删不掉，难受。
